name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
81458 central_heat_store,eGon2035,81458,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2784739302940107e-05
81459 central_heat_store,eGon2035,81459,central_heat_store,0.0,True,inf,0.0,False,0.2021659057293117,1.2696107573723775e-05
81460 central_heat_store,eGon2035,81460,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931176,1.270520089876638e-05
81461 central_heat_store,eGon2035,81461,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2790152060676921e-05
81462 central_heat_store,eGon2035,81462,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.272987167816493e-05
81463 central_heat_store,eGon2035,81463,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,12171.334997249896
81464 central_heat_store,eGon2035,81464,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2702725518738689e-05
81465 central_heat_store,eGon2035,81465,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2705028290567813e-05
81466 central_heat_store,eGon2035,81466,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,62017.30325670048
81467 central_heat_store,eGon2035,81467,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2759785967970602e-05
81468 central_heat_store,eGon2035,81468,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1516.0169737620508
81469 central_heat_store,eGon2035,81469,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2719447698528868e-05
81470 central_heat_store,eGon2035,81470,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,2.196647228335305e-05
81471 central_heat_store,eGon2035,81471,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2775554152100535e-05
81472 central_heat_store,eGon2035,81472,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2760821798515204e-05
81473 central_heat_store,eGon2035,81473,central_heat_store,0.0,True,inf,0.0,False,0.20216590572931173,1.2722815050188532e-05
